200.198	29.5071
200.202	29.4928
200.204	29.49
300.063	29.6977
300.065	29.6953
300.066	29.6935
300.062	29.6967
399.913	29.5476
399.913	29.5557
399.914	29.5559
499.938	29.4156
499.938	29.4171
499.939	29.4148
599.964	29.258
599.964	29.2502
599.964	29.2639
699.986	29.0901
699.987	29.0992
699.986	29.1171
699.985	29.106
800.012	28.9142
800.013	28.9259
800.014	28.908
900.04	28.7339
900.037	28.6716
900.038	28.6813
1000.06	28.4133
1000.06	28.4214
1000.06	28.4342
1000.06	28.4282
1100.09	28.141
1100.09	28.135
1100.09	28.1682
1199.93	27.8039
1199.93	27.7811
1199.93	27.8124
1299.95	27.4015
1299.95	27.3997
1299.95	27.3928
1299.95	27.3732
1399.98	26.995
1399.97	26.996
1399.98	26.997
1500	26.6767
1500	26.6552
1500	26.6585
1600.02	26.7821
1600.02	26.8112
1600.02	26.7774
1600.02	26.7644
1700.06	28.0309
1700.06	28.0236
1700.06	28.0149
1800.07	31.0941
1800.07	31.1227
1800.07	31.1358
1900.08	34.8404
1900.08	34.8087
1900.08	34.7764
1999.95	36.8677
1999.95	36.8792
1999.95	36.8743
1999.95	36.8823
2099.97	37.4241
2099.97	37.4278
2099.97	37.3906
2199.99	37.1839
2199.99	37.1864
2199.99	37.1481
2300.02	36.6813
2300.02	36.6998
2300.01	36.7031
2400.04	36.2014
2400.04	36.2027
2400.04	36.2172
2400.04	36.1705
2500.06	35.7155
2500.06	35.7543
2500.07	35.7476
2600.09	35.4312
2600.09	35.4014
2600.09	35.403
2700.11	35.0931
2700.11	35.0658
2700.11	35.0706
2700.11	35.0833
2799.95	34.7688
2799.95	34.8194
2799.95	34.7942
2899.98	34.5734
2899.98	34.6003
2899.98	34.5824
3000	34.3948
3000	34.3893
3000	34.3665
3100.03	34.2549
3100.03	34.257
3100.03	34.2571
3100.03	34.2577
3200.05	34.1114
3200.05	34.1219
3200.05	34.1656
3300.08	33.9686
3300.08	33.9686
3300.08	33.9669
3400.1	33.9325
3400.1	33.9207
3400.1	33.8793
