200.32	3.90695
200.324	3.90696
200.321	3.90688
294.425	3.81925
300.068	3.87839
300.064	3.87833
300.069	3.87852
399.914	3.82963
399.918	3.82952
399.92	3.82947
499.937	3.7652
499.937	3.76513
499.936	3.76508
599.962	3.68253
599.963	3.68241
599.963	3.68255
599.963	3.68237
699.989	3.58005
699.988	3.58015
699.991	3.57997
800.013	3.45477
800.012	3.45476
800.012	3.45472
900.038	3.30327
900.038	3.30307
900.036	3.30289
1000.06	3.12225
1000.06	3.12181
1000.07	3.12176
1000.06	3.12169
1100.09	2.90883
1100.09	2.90835
1100.09	2.90829
1199.93	2.66314
1199.93	2.66273
1199.93	2.66249
1299.95	2.3861
1299.95	2.38571
1299.95	2.38552
1299.95	2.38551
1399.97	2.08668
1399.98	2.08642
1399.97	2.08631
1500	1.78303
1500	1.78276
1500	1.78287
1600.03	1.50953
1600.03	1.50936
1600.02	1.50943
1600.02	1.50938
1700.04	1.31913
1700.04	1.31911
1700.04	1.31915
1800.07	1.26988
1800.07	1.26976
1800.07	1.26974
1900.09	1.3754
1900.1	1.37509
1900.1	1.37497
1999.93	1.589
1999.94	1.58832
1999.93	1.58831
1999.94	1.58801
2099.96	1.85237
2099.97	1.85178
2099.97	1.8517
2199.99	2.12575
2199.99	2.12507
2199.99	2.12487
2300.01	2.38757
2300.02	2.3869
2300.01	2.38678
2300.06	2.38703
2400.04	2.62749
2400.04	2.62738
2400.04	2.62733
2500.07	2.84395
2500.07	2.84346
2500.07	2.84324
2600.09	3.03454
2600.09	3.03411
2600.09	3.03408
2700.12	3.20202
2700.12	3.2016
2700.11	3.20149
2700.11	3.20134
2799.95	3.34762
2799.95	3.34751
2799.95	3.34738
2899.98	3.47522
2899.98	3.47515
2899.98	3.47503
3000	3.58667
3000	3.58639
3000	3.5865
3100.03	3.6839
3100.03	3.68366
3100.03	3.68363
3100.03	3.68364
3200.05	3.76883
3200.05	3.76885
3200.05	3.7688
3300.08	3.84372
3300.08	3.84355
3300.08	3.8436
3400.1	3.90951
3400.1	3.90951
3400.1	3.90946
3400.1	3.90942
3499.94	3.96759
3499.94	3.96753
3499.94	3.96754
3599.97	4.01924
3599.96	4.01918
3599.97	4.01918
3699.99	4.06527
3699.99	4.06515
3699.99	4.06494
3800.02	4.10627
3800.02	4.10603
3800.01	4.10608
3800.01	4.10624
3900.04	4.14281
3900.04	4.14285
3900.04	4.14276
4000.07	4.17583
4000.06	4.17556
4000.06	4.17564
4100.09	4.20561
4100.09	4.20554
4100.09	4.2056
4100.09	4.20568
4200.12	4.23251
4200.12	4.23237
4200.12	4.23235
4299.95	4.25661
4299.95	4.25649
4299.95	4.25674
4399.98	4.27872
4399.98	4.27865
4399.98	4.27879
4399.98	4.27873
4500	4.29878
4500	4.29893
4500	4.29874
4600.03	4.31707
4600.03	4.31721
4600.03	4.31726
4700.05	4.33396
4700.05	4.33406
4700.05	4.33403
4700.05	4.33398
4800.08	4.34941
4800.08	4.34944
4800.08	4.34927
4900.1	4.36354
4900.1	4.36349
4900.1	4.3635
5000.12	4.3766
5000.12	4.37651
5000.13	4.37657
5099.96	4.38831
5099.97	4.38836
5099.97	4.38825
5099.97	4.38839
5199.99	4.39921
5199.99	4.39935
5199.99	4.39961
5300.02	4.40956
5300.02	4.40972
5300.02	4.40973
5400.04	4.41908
5400.04	4.41894
5400.04	4.41906
5400.04	4.41897
5500.07	4.42761
5500.07	4.42747
5500.07	4.42761
5600.09	4.4356
5600.09	4.43566
5600.09	4.43548
5700.12	4.44291
5700.12	4.44296
5700.11	4.44292
5700.12	4.44294
5800.14	4.44981
5800.14	4.44968
5800.14	4.44978
5899.98	4.45606
5899.98	4.45622
5899.98	4.45616
6000	4.4619
6000	4.46225
6000	4.46229
6100.03	4.46748
6100.03	4.4672
6100.03	4.46742
6100.03	4.46746
6200.06	4.47241
6200.05	4.47251
6200.05	4.4725
6300.08	4.47689
6300.08	4.47682
6300.08	4.47693
6400.1	4.481
6400.1	4.48093
6400.1	4.48115
6500.13	4.48481
6500.13	4.48474
6500.13	4.48482
6599.97	4.48824
6599.97	4.48812
6599.97	4.48805
6699.99	4.49103
6699.99	4.49099
6699.99	4.49107
6800.02	4.49363
6800.02	4.49374
6800.02	4.49363
6800.02	4.49387
6900.04	4.49612
6900.04	4.49587
6900.04	4.49595
7000.07	4.49796
7000.07	4.49808
7000.07	4.49791
7100.09	4.49952
7100.09	4.4994
7100.09	4.49937
7100.09	4.49969
7200.12	4.50063
7200.12	4.50071
7200.12	4.50073
7300.14	4.50158
7300.14	4.50147
7300.14	4.50134
7399.98	4.50192
7399.98	4.5019
7399.98	4.50204
7411.06	4.47017
7500.01	4.5021
7500	4.50224
7500.01	4.50233
7600.03	4.50188
7600.03	4.5018
7600.03	4.50183
7700.05	4.50103
7700.06	4.5009
7700.05	4.50076
7800.08	4.49962
7800.08	4.49955
7800.08	4.49975
7800.08	4.49951
7900.1	4.49774
7900.1	4.49783
7900.11	4.49782
8000.13	4.49525
8000.13	4.49521
8000.13	4.49521
8100.15	4.49211
8100.16	4.49198
8100.15	4.4921
8199.99	4.48801
8199.99	4.48822
8199.99	4.48809
8199.99	4.4881
8300.02	4.48351
8300.02	4.48335
8300.02	4.48342
8400.04	4.47776
8400.04	4.47778
8400.04	4.47764
8500.07	4.47088
8500.07	4.47089
8500.07	4.47076
8500.07	4.47091
8600.09	4.46283
8600.09	4.46263
8600.09	4.46249
8700.12	4.4531
8700.12	4.45295
8700.12	4.45288
8800.14	4.44153
8800.14	4.44129
8800.14	4.44121
8800.14	4.44117
8900.17	4.42783
8900.17	4.42749
8900.17	4.42742
9000.01	4.41174
9000.01	4.41133
9000.01	4.41122
9100.03	4.39223
9100.03	4.39183
9100.03	4.39164
9100.03	4.39178
9200.06	4.36887
9200.05	4.36858
9200.06	4.36866
9300.08	4.3417
9300.08	4.34131
9300.08	4.34072
9400.11	4.30867
9400.11	4.30755
9400.11	4.30718
9500.13	4.26859
9500.13	4.26746
9500.13	4.26699
9500.13	4.26674
9600.16	4.2201
9600.16	4.21827
9600.15	4.21763
9699.99	4.1611
9699.99	4.15854
9699.99	4.15808
9800.02	4.08961
9800.02	4.08645
9800.02	4.08536
9800.02	4.08509
9900.04	4.00019
9900.05	3.99928
9900.04	3.99845
10000.1	3.90316
10000.1	3.89865
10000.1	3.8974
10100.1	3.78933
10100.1	3.78445
10100.1	3.78334
10200.1	3.66656
10200.1	3.66194
10200.1	3.66085
10200.1	3.66007
10300.1	3.54419
10300.1	3.54095
10300.1	3.5399
10400.2	3.43746
10400.2	3.4356
10400.2	3.43512
10500	3.36017
10500	3.3597
10500	3.35949
10500	3.3592
10600	3.32231
10600	3.32248
10600	3.32255
10700.1	3.32677
10700.1	3.32683
10700.1	3.32662
10800.1	3.36812
10800.1	3.36711
10800.1	3.36677
10900.1	3.43541
10900.1	3.4337
10900.1	3.43342
10900.1	3.43335
11000.1	3.51803
11000.1	3.51579
11000.1	3.51516
11100.2	3.6066
11100.2	3.60372
11100.2	3.60288
11200.2	3.69466
11200.2	3.69158
11200.2	3.69075
11200.2	3.69031
11300	3.77531
11300	3.7744
11300	3.77393
11400	3.85578
11400	3.85269
11400	3.85192
11500.1	3.92652
11500.1	3.92354
11500.1	3.92297
11600.1	3.99008
11600.1	3.98745
11600.1	3.98692
11600.1	3.98639
11700.1	4.04672
11700.1	4.04445
11700.1	4.04405
11800.1	4.09736
11800.1	4.09557
11800.1	4.09505
11900.2	4.14253
11900.2	4.14106
11900.2	4.14044
11900.2	4.1402
12000.2	4.18253
12000.2	4.18096
12000.2	4.18065
12100	4.21799
12100	4.21685
12100	4.21646
12200.1	4.24988
12200.1	4.24882
12200.1	4.24861
12200.1	4.24837
12300.1	4.27738
12300.1	4.27714
12300.1	4.27697
12400.1	4.30341
12400.1	4.30261
12400.1	4.30246
12500.1	4.32596
12500.1	4.32553
12500.1	4.3251
12600.2	4.3464
12600.2	4.346
12600.2	4.34576
12600.2	4.3457
12700.2	4.36484
12700.2	4.36445
12700.2	4.36432
12800	4.38117
12800	4.38099
12800	4.38091
12900	4.39633
12900	4.39589
12900	4.39608
12900	4.3959
13000.1	4.40999
13000.1	4.40964
13000.1	4.40964
13100.1	4.4222
13100.1	4.42204
13100.1	4.42219
13200.1	4.43364
13200.1	4.43337
13200.1	4.43358
13235.9	4.36225
13300.1	4.4438
13300.1	4.44377
13300.1	4.44365
13400.2	4.45323
13400.2	4.45317
13400.2	4.45327
13500.2	4.46194
13500.2	4.46173
13500.2	4.46184
13600	4.46989
13600	4.46998
13600	4.46993
13600	4.46997
13700.1	4.47737
13700.1	4.47734
13700.1	4.4773
13800.1	4.48411
13800.1	4.48416
13800.1	4.48397
13900.1	4.49041
13900.1	4.49039
13900.1	4.49044
13900.1	4.4904
14000.1	4.49626
14000.1	4.49621
14000.1	4.49619
14100.2	4.50166
14100.2	4.50168
14100.2	4.50155
14200.2	4.50673
14200.2	4.50669
14200.2	4.50687
14300.2	4.51159
14300.2	4.51147
14300.2	4.51154
14300.2	4.51156
14400	4.51597
14400	4.51594
14400	4.51597
14500.1	4.51997
14500.1	4.52024
14500.1	4.5202
14503.2	4.517
14600.1	4.52379
14600.1	4.52388
14600.1	4.52379
14700.1	4.52753
14700.1	4.5274
14700.1	4.52741
14800.1	4.53076
14800.1	4.53083
14800.1	4.5309
14900.2	4.53405
14900.2	4.53423
14900.2	4.53413
14900.2	4.534
15000.2	4.53714
15000.2	4.53698
15000.2	4.53716
