200.32	27.3793
200.324	27.3597
200.321	27.3781
300.064	25.7778
300.069	25.6269
399.914	23.5829
399.918	23.5316
399.92	23.5232
499.937	21.288
499.937	21.2836
499.936	21.2977
599.962	19.0995
599.963	19.0978
599.963	19.0984
599.963	19.0989
699.989	16.7694
699.988	16.7623
699.991	16.7658
800.013	14.3522
800.012	14.383
800.012	14.3285
900.038	12.051
900.038	12.0462
900.036	12.0362
1000.06	9.70732
1000.06	9.7151
1000.07	9.72282
1000.06	9.72112
1100.09	7.64419
1100.09	7.61674
1100.09	7.56535
1199.93	5.89767
1199.93	5.90399
1199.93	5.91095
1299.95	4.99393
1299.95	4.98753
1299.95	4.98679
1299.95	4.99289
1399.97	5.48845
1399.98	5.46915
1399.97	5.46655
1500	8.30792
1500	8.30898
1500	8.31099
1600.03	14.9874
1600.03	14.9726
1600.02	14.976
1600.02	15.0171
1700.04	26.4991
1700.04	26.5313
1700.04	26.4534
1800.07	41.6429
1800.07	41.7082
1800.07	41.6958
1900.09	55.7437
1900.1	55.72
1900.1	55.7313
1999.93	65.2188
1999.94	65.2622
1999.93	65.2467
1999.94	65.3037
2099.96	70.6104
2099.97	70.5763
2099.97	70.5506
2199.99	73.1028
2199.99	73.0914
2199.99	73.1018
2300.01	73.8546
2300.02	73.8654
2300.01	73.8703
2300.06	73.8355
2400.04	73.6924
2400.04	73.6917
2400.04	73.6585
2500.07	72.9015
2500.07	72.9472
2500.07	72.9558
2600.09	71.8843
2600.09	71.9024
2600.09	71.8704
2700.12	70.6224
2700.12	70.6233
2700.11	70.6274
2700.11	70.6246
2799.95	69.368
2799.95	69.4071
2799.95	69.3696
2899.98	68.0618
2899.98	68.102
2899.98	68.059
3000	66.7605
3000	66.7981
3000	66.7771
3100.03	65.6318
3100.03	65.5683
3100.03	65.7019
3100.03	65.5755
3200.05	64.4585
3200.05	64.4667
3200.05	64.4535
3300.08	63.3511
3300.08	63.3552
3300.08	63.3489
3400.1	62.3293
3400.1	62.3496
3400.1	62.2884
3400.1	62.2969
3499.94	61.3643
3499.94	61.3231
3499.94	61.3617
3599.97	60.408
3599.96	60.3625
3599.97	60.3907
3699.99	59.5344
3699.99	59.5088
3699.99	59.5428
3800.02	58.6668
3800.02	58.735
3800.01	58.7672
3800.01	58.6831
3900.04	57.9415
3900.04	57.9153
3900.04	57.9576
4000.07	57.2174
4000.06	57.2451
4000.06	57.1848
4100.09	56.5562
4100.09	56.5004
4100.09	56.5186
4100.09	56.5221
4200.12	55.8344
4200.12	55.8797
4200.12	55.8543
4299.95	55.2406
4299.95	55.2045
4299.95	55.2367
4399.98	54.663
4399.98	54.6981
4399.98	54.63
4399.98	54.63
4500	54.0568
4500	54.1057
4500	54.0961
4600.03	53.5432
4600.03	53.5772
4600.03	53.5754
4700.05	53.0936
4700.05	53.083
4700.05	53.0663
4700.05	53.0716
4800.08	52.604
4800.08	52.6382
4800.08	52.6343
4900.1	52.1195
4900.1	52.1271
4900.1	52.0385
5000.12	51.6757
5000.12	51.6736
5000.13	51.6795
5099.96	51.6795
5099.97	51.2467
5099.97	51.2434
5099.97	51.1693
5199.99	50.8981
5199.99	50.8793
5199.99	50.8681
5300.02	50.4709
5300.02	50.4401
5300.02	50.4396
5400.04	50.1186
5400.04	50.1053
5400.04	50.0831
5400.04	50.0767
5500.07	49.6999
5500.07	49.7407
5500.07	49.7323
5600.09	49.4069
5600.09	49.3914
5600.09	49.3938
5700.12	49.0592
5700.12	49.0617
5700.11	49.0263
5700.12	49.0476
5800.14	48.6801
5800.14	48.7248
5800.14	48.737
5899.98	48.4271
5899.98	48.3615
5899.98	48.4069
6000	48.0999
6000	48.0831
6000	48.0317
6100.03	47.8231
6100.03	47.7567
6100.03	47.7631
6100.03	47.802
6200.06	47.4941
6200.05	47.4995
6200.05	47.465
6300.08	47.1968
6300.08	47.2497
6300.08	47.262
6400.1	46.9132
6400.1	46.9778
6400.1	46.9338
6500.13	46.774
6500.13	46.6951
6500.13	46.7227
6599.97	46.369
6599.97	46.4134
6599.97	46.351
6699.99	46.096
6699.99	46.1655
6699.99	46.2077
6800.02	45.8483
6800.02	45.944
6800.02	45.9459
6800.02	45.9034
6900.04	45.6471
6900.04	45.5894
6900.04	45.6724
7000.07	45.3609
7000.07	45.4229
7000.07	45.3556
7100.09	45.2072
7100.09	45.0238
7100.09	45.1387
7100.09	45.0526
7200.12	44.8674
7200.12	44.8229
7200.12	44.8604
7300.14	44.5913
7300.14	44.5747
7300.14	44.5686
7399.98	44.3634
7399.98	44.3508
7399.98	44.342
7500.01	44.138
7500	44.0707
7500.01	44.0861
7600.03	43.9334
7600.03	43.8699
7600.03	43.9044
7700.05	43.6078
7700.06	43.5954
7700.05	43.5861
7800.08	43.2841
7800.08	43.2811
7800.08	43.2255
7800.08	43.3095
7900.1	43.0929
7900.1	43.0609
7900.11	43.0888
8000.13	42.8731
8000.13	42.8317
8000.13	42.7354
8100.15	42.5261
8100.16	42.568
8100.15	42.4733
8199.99	42.2446
8199.99	42.2202
8199.99	42.1863
8199.99	42.2316
8300.02	41.9599
8300.02	41.8913
8300.02	41.8534
8400.04	41.5241
8400.04	41.6547
8400.04	41.6135
8500.07	41.2506
8500.07	41.2904
8500.07	41.3048
8500.07	41.3235
8600.09	40.9076
8600.09	40.9862
8600.09	40.9357
8700.12	40.6592
8700.12	40.6053
8700.12	40.588
8800.14	40.2686
8800.14	40.1562
8800.14	40.2223
8800.14	40.2998
8900.17	39.8085
8900.17	39.8954
8900.17	39.8708
9000.01	39.3796
9000.01	39.4044
9000.01	39.3968
9100.03	39.0009
9100.03	39.0197
9100.03	39.1007
9100.03	38.9365
9200.06	38.5165
9200.05	38.6154
9200.06	38.5812
9300.08	38.034
9300.08	38.1145
9300.08	38.0251
9400.11	37.5603
9400.11	37.4203
9400.11	37.6178
9500.13	36.9758
9500.13	37.0621
9500.13	36.963
9500.13	37.0739
9600.16	36.4699
9600.16	36.4315
9600.15	36.4764
9699.99	35.9296
9699.99	35.9665
9699.99	35.9153
9800.02	35.4325
9800.02	35.5365
9800.02	35.3516
9800.02	35.3705
9900.04	34.9573
9900.05	34.9721
9900.04	35.0646
10000.1	34.8135
10000.1	34.7788
10000.1	34.9204
10100.1	34.916
10100.1	34.779
10100.1	34.8903
10200.1	35.2144
10200.1	35.3232
10200.1	35.4117
10200.1	35.4106
10300.1	36.3794
10300.1	36.499
10300.1	36.374
10400.2	38.0556
10400.2	38.1386
10400.2	38.191
10500	40.3256
10500	40.427
10500	40.3995
