200.198	4.91022
200.202	4.91026
200.204	4.91008
300.063	4.9122
300.065	4.91206
300.066	4.91236
300.062	4.91226
399.913	4.90932
399.913	4.90911
399.914	4.9091
499.938	4.9051
499.938	4.90502
499.939	4.90501
599.964	4.89935
599.964	4.89953
599.964	4.89933
699.986	4.89213
699.987	4.89189
699.986	4.89179
699.985	4.89189
800.012	4.88236
800.013	4.8823
800.014	4.88242
900.04	4.86986
900.037	4.86995
900.038	4.86981
1000.06	4.85344
1000.06	4.85348
1000.06	4.85348
1000.06	4.85328
1100.09	4.83033
1100.09	4.83005
1100.09	4.83012
1199.93	4.7984
1199.93	4.79814
1199.93	4.79819
1299.95	4.75218
1299.95	4.75222
1299.95	4.75216
1299.95	4.75199
1399.98	4.68425
1399.97	4.68429
1399.98	4.68413
1500	4.58291
1500	4.58242
1500	4.58207
1600.02	4.43579
1600.02	4.43488
1600.02	4.43464
1600.02	4.43466
1700.06	4.25461
1700.06	4.2543
1700.06	4.25429
1800.07	4.13249
1800.07	4.1328
1800.07	4.13272
1900.08	4.18402
1900.08	4.18416
1900.08	4.18411
1999.95	4.35922
1999.95	4.35806
1999.95	4.358
1999.95	4.35784
2099.97	4.53523
2099.97	4.53446
2099.97	4.53434
2199.99	4.66648
2199.99	4.66573
2199.99	4.66556
2300.02	4.75517
2300.02	4.75496
2300.01	4.75478
2400.04	4.81439
2400.04	4.81402
2400.04	4.81421
2400.04	4.81377
2500.06	4.85452
2500.06	4.85425
2500.07	4.8541
2600.09	4.882
2600.09	4.88181
2600.09	4.88171
2700.11	4.90148
2700.11	4.90138
2700.11	4.90152
2700.11	4.90135
2799.95	4.91552
2799.95	4.91564
2799.95	4.91572
2899.98	4.92606
2899.98	4.92597
2899.98	4.92618
3000	4.93419
3000	4.93419
3000	4.93414
3100.03	4.94038
3100.03	4.94057
3100.03	4.94046
3100.03	4.9405
3200.05	4.94574
3200.05	4.94544
3200.05	4.94543
3300.08	4.94922
3300.08	4.94938
3300.08	4.94932
3400.1	4.95241
3400.1	4.95241
3400.1	4.95248
3400.52	4.95369
3499.94	4.95482
3499.94	4.95498
3499.94	4.95506
3599.97	4.95708
3599.97	4.95691
3599.96	4.95678
3699.99	4.95881
3699.99	4.95864
3699.99	4.9587
3800.02	4.96034
3800.01	4.96012
3800.01	4.96018
3800.02	4.96029
3900.04	4.96132
3900.04	4.96152
3900.04	4.96122
4000.07	4.96255
4000.07	4.96267
4000.07	4.96247
4100.09	4.96317
4100.09	4.96332
4100.09	4.96328
4100.09	4.96308
4200.11	4.96388
4200.11	4.96399
4200.11	4.96394
4299.95	4.96462
4299.95	4.96463
4299.95	4.96455
4399.98	4.96499
4399.98	4.96489
4399.98	4.96495
4399.98	4.96505
4500	4.96555
4500	4.96539
4500	4.96545
4600.03	4.96596
4600.03	4.96588
4600.03	4.96584
4700.05	4.9661
4700.05	4.96611
4700.05	4.96608
4700.05	4.96629
4800.08	4.96646
4800.08	4.96638
4800.08	4.96622
4900.1	4.9667
4900.1	4.96661
4900.1	4.96679
5000.13	4.96703
5000.13	4.96697
5000.13	4.96696
5000.13	4.96706
5099.97	4.96686
5099.97	4.96709
5099.97	4.96712
5199.99	4.96718
5199.99	4.96726
5199.99	4.96722
5300.02	4.96726
5300.01	4.96696
5300.01	4.96703
5300.01	4.96718
5400.04	4.96736
5400.04	4.9672
5400.04	4.96745
5500.07	4.96728
5500.07	4.96726
5500.07	4.9674
5600.09	4.96727
5600.09	4.96734
5600.09	4.96728
5600.09	4.96726
5700.12	4.96741
5700.12	4.96741
5700.12	4.96717
5800.14	4.9674
5800.14	4.96719
5800.14	4.96731
5899.98	4.96705
5899.98	4.96724
5899.98	4.96726
6000	4.96744
6000.01	4.96737
6000.01	4.9673
6000	4.96728
6100.03	4.96716
6100.03	4.96724
6100.03	4.96735
6200.05	4.96734
6200.05	4.96745
6200.05	4.96713
6300.08	4.96725
6300.08	4.96718
6300.08	4.96712
6300.08	4.9671
6400.1	4.96706
6400.1	4.96716
6400.1	4.96715
6500.13	4.96693
6500.13	4.96718
6500.13	4.96703
6599.97	4.96719
6599.97	4.96694
6599.97	4.96704
6699.99	4.96694
6699.99	4.9669
6699.99	4.96691
6699.99	4.96674
6800.02	4.96653
6800.02	4.96658
6800.02	4.9668
6900.04	4.96662
6900.04	4.96655
6900.04	4.96656
7000.07	4.96637
7000.07	4.9664
7000.07	4.96647
7000.07	4.96634
7100.09	4.96621
7100.09	4.96636
7100.09	4.96621
7200.12	4.96611
7200.12	4.96597
7200.12	4.96606
7300.14	4.96598
7300.14	4.96604
7300.14	4.96595
7399.98	4.96573
7399.98	4.96573
7399.98	4.96593
