200.233	4.60941	50	0.005
200.22	4.60963	50	0.005
199.924	4.61866	50	0.005
199.91	4.61868	50	0.005
300.065	4.6032	50	0.005
300.062	4.6034	50	0.005
300.067	4.60339	50	0.005
399.914	4.58827	50	0.005
399.914	4.58826	50	0.005
399.914	4.58789	50	0.005
499.938	4.56739	50	0.005
499.939	4.56726	50	0.005
499.937	4.56686	50	0.005
599.964	4.53984	50	0.005
599.963	4.53985	50	0.005
599.961	4.53983	50	0.005
599.961	4.53995	50	0.005
699.988	4.50431	50	0.005
699.989	4.50422	50	0.005
699.988	4.50417	50	0.005
800.011	4.45773	50	0.005
800.011	4.45767	50	0.005
800.012	4.45751	50	0.005
900.036	4.39736	50	0.005
900.037	4.39716	50	0.005
900.037	4.39714	50	0.005
900.037	4.39717	50	0.005
1000.06	4.31791	50	0.005
1000.06	4.31797	50	0.005
1000.06	4.3176	50	0.005
1100.09	4.21342	50	0.005
1100.09	4.21289	50	0.005
1100.09	4.21272	50	0.005
1199.93	4.07439	50	0.005
1199.93	4.0738	50	0.005
1199.93	4.07355	50	0.005
1199.93	4.07356	50	0.005
1299.95	3.88801	50	0.005
1299.95	3.88789	50	0.005
1299.95	3.88778	50	0.005
1399.98	3.64503	50	0.005
1399.98	3.64381	50	0.005
1399.98	3.64353	50	0.005
1500	3.33835	50	0.005
1500	3.33748	50	0.005
1500	3.3372	50	0.005
1600.03	2.99461	50	0.005
1600.03	2.99359	50	0.005
1600.03	2.99353	50	0.005
1600.03	2.99334	50	0.005
1700.05	2.69972	50	0.005
1700.05	2.69973	50	0.005
1700.05	2.6996	50	0.005
1800.06	2.59316	50	0.005
1800.06	2.59343	50	0.005
1800.06	2.59347	50	0.005
1900.08	2.73988	50	0.005
1900.08	2.73933	50	0.005
1900.08	2.73927	50	0.005
1900.08	2.73924	50	0.005
1999.94	3.0458	50	0.005
1999.94	3.04578	50	0.005
1999.95	3.04555	50	0.005
2099.97	3.3865	50	0.005
2099.97	3.38548	50	0.005
2099.97	3.38516	50	0.005
2199.99	3.68801	50	0.005
2199.99	3.68696	50	0.005
2199.99	3.68669	50	0.005
2300.02	3.93125	50	0.005
2300.01	3.93033	50	0.005
2300.01	3.93013	50	0.005
2300.02	3.93009	50	0.005
2400.04	4.11998	50	0.005
2400.04	4.11939	50	0.005
2400.04	4.1194	50	0.005
2500.07	4.26492	50	0.005
2500.07	4.26437	50	0.005
2500.07	4.26434	50	0.005
2600.09	4.37568	50	0.005
2600.09	4.37547	50	0.005
2600.09	4.37511	50	0.005
2600.09	4.37524	50	0.005
2700.11	4.46104	50	0.005
2700.12	4.46086	50	0.005
2700.11	4.46111	50	0.005
2799.95	4.52809	50	0.005
2799.95	4.52814	50	0.005
2799.95	4.52784	50	0.005
2899.98	4.58099	50	0.005
2899.98	4.58073	50	0.005
2899.98	4.58062	50	0.005
2899.98	4.58063	50	0.005
3000.01	4.62283	50	0.005
3000.01	4.62278	50	0.005
3000	4.62266	50	0.005
3100.03	4.65699	50	0.005
3100.03	4.65694	50	0.005
3100.03	4.65693	50	0.005
3200.05	4.68488	50	0.005
3200.05	4.68478	50	0.005
3200.05	4.68497	50	0.005
3300.08	4.70778	50	0.005
3300.08	4.70775	50	0.005
3300.07	4.70781	50	0.005
3300.08	4.70787	50	0.005
3400.1	4.72719	50	0.005
3400.1	4.72699	50	0.005
3400.1	4.72695	50	0.005
3499.94	4.74312	50	0.005
3499.94	4.74308	50	0.005
3499.94	4.74303	50	0.005
3599.97	4.75646	50	0.005
3599.96	4.75657	50	0.005
3599.96	4.75665	50	0.005
3599.97	4.75647	50	0.005
3699.99	4.76828	50	0.005
3699.99	4.76834	50	0.005
3699.99	4.76835	50	0.005
3800.01	4.77823	50	0.005
3800.01	4.77825	50	0.005
3800.01	4.77831	50	0.005
3900.04	4.78689	50	0.005
3900.04	4.78696	50	0.005
3900.04	4.78702	50	0.005
3900.04	4.78681	50	0.005
4000.06	4.79443	50	0.005
4000.07	4.79442	50	0.005
4000.06	4.79448	50	0.005
4100.09	4.80078	50	0.005
4100.09	4.80091	50	0.005
4100.09	4.8009	50	0.005
4200.11	4.80669	50	0.005
4200.12	4.80655	50	0.005
4200.12	4.80679	50	0.005
4200.11	4.80671	50	0.005
4299.95	4.81183	50	0.005
4299.95	4.8118	50	0.005
4299.95	4.81189	50	0.005
4399.98	4.81634	50	0.005
4399.98	4.81642	50	0.005
4399.98	4.81632	50	0.005
4500	4.8203	50	0.005
4500	4.82022	50	0.005
4500	4.82035	50	0.005
4600.03	4.82381	50	0.005
4600.03	4.82384	50	0.005
4600.03	4.82392	50	0.005
4600.03	4.82385	50	0.005
4700.05	4.82708	50	0.005
4700.05	4.82699	50	0.005
4700.05	4.82697	50	0.005
4800.08	4.83002	50	0.005
4800.08	4.82983	50	0.005
4800.08	4.82994	50	0.005
4900.1	4.83249	50	0.005
4900.1	4.83259	50	0.005
4900.1	4.83261	50	0.005
