1100.08	-1.19442
1100.09	-1.20511
1299.98	-1.18006
1500.01	-1.16534
1500	-1.16624
1700.05	-1.16249
1900.1	-1.14138
2099.96	-1.13709
2099.96	-1.09143
2099.96	-1.08145
2099.96	-1.10681
2300.01	-1.13267
2299.98	-1.0479
2500.02	-1.01298
2500.03	-1.06932
2700.12	-1.06474
2700.12	-1.06325
2899.98	-1.08329
2899.97	-1.00855
3100.02	-1.07122
3300.09	-1.02594
3300.07	-1.09078
3300.07	-1.05727
3499.93	-1.02546
3699.97	-1.04082
3900.04	-0.949514
3900.04	-0.952644
3900.02	-1.01165
4100.1	-0.870231
4100.09	-1.00266
4299.93	-0.990898
4299.95	-0.937186
4299.95	-1.01253
4500	-0.963059
4499.97	-1.00331
4499.99	-0.988769
4499.98	-0.95946
4700.05	-0.935724
4700.03	-0.957314
4900.1	-0.949487
4900.08	-0.889267
5099.97	-0.858688
5099.96	-0.905832
5300.01	-0.845152
5300.02	-0.966187
5300.02	-0.877038
5500.06	-0.91128
5500.08	-0.919379
5500.06	-0.868613
5700.09	-0.817559
5700.11	-0.807035
5700.1	-0.850084
5899.97	-0.840106
5899.98	-0.869854
5899.98	-0.935323
6100.04	-0.918679
6100.02	-0.801424
6100.02	-0.90646
6300.08	-0.852255
6300.07	-0.844412
6500.14	-0.866014
6500.15	-0.812589
6500.15	-0.828065
6500.12	-0.746461
6699.98	-0.831224
6699.98	-0.827386
6700	-0.771412
6900.03	-0.788843
6900.02	-0.764722
7100.1	-0.739803
7100.09	-0.788319
7100.07	-0.632662
7100.12	-0.811737
7300.13	-0.736003
7300.14	-0.701034
7300.14	-0.770175
7500	-0.736063
7499.97	-0.774642
7500	-0.733932
7700.06	-0.778233
7700.05	-0.829805
7700.07	-0.782633
7700.05	-0.659486
7900.13	-0.662792
7900.1	-0.609646
7900.1	-0.697064
8100.15	-0.733449
8100.14	-0.715897
8100.15	-0.796269
8300.02	-0.724067
8300	-0.56908
8300.03	-0.672455
8300.01	-0.672115
8500.05	-0.657657
8500.05	-0.597803
8500.06	-0.650763
8700.12	-0.694831
8700.12	-0.571422
8700.12	-0.701751
8900.17	-0.649218
8900.17	-0.696553
8900.17	-0.61295
8900.17	-0.651858
9100.01	-0.585826
9100.04	-0.473836
9100.02	-0.607428
9300.07	-0.695695
9300.08	-0.679147
9300.07	-0.662211
9500.14	-0.695139
9500.12	-0.5892
9500.12	-0.608443
9500.15	-0.60282
9700.01	-0.655013
9700.01	-0.50458
9699.98	-0.525927
9900.02	-0.564252
9900.04	-0.633147
9900.01	-0.621112
10100.1	-0.589126
10100.1	-0.604663
10100.1	-0.637946
10100.1	-0.450925
10300.1	-0.463025
10300.1	-0.547024
10300.1	-0.556542
10500	-0.445341
10500	-0.556607
10500	-0.581531
